,video_id,thumnail_url,features
61,RMxXp6MTN5M,https://i.ytimg.com/vi/RMxXp6MTN5M/default.jpg,"[[[[ 0.        0.        0.       ...  0.        0.       63.934467]
   [ 0.        0.        0.       ...  0.        0.       65.656204]
   [ 0.        0.        0.       ...  0.        0.       37.001575]]

  [[ 0.        0.        0.       ...  0.        0.       78.79738 ]
   [ 0.        0.        0.       ...  0.        0.       92.39457 ]
   [ 0.        0.        0.       ...  0.        0.       51.908146]]]]"
62,o0SWE_jio-Q,https://i.ytimg.com/vi/o0SWE_jio-Q/default.jpg,"[[[[ 0.        0.        0.       ...  0.        0.       59.869312]
   [ 0.        0.        0.       ...  0.        0.       63.592278]
   [ 0.        0.        0.       ...  0.        0.        0.      ]]

  [[ 0.        0.        0.       ...  0.        0.       94.32763 ]
   [14.388021  0.        0.       ...  0.        0.       97.69628 ]
   [13.566704  0.        0.       ...  0.        0.       14.087652]]]]"
63,tsWh-R_ukJs,https://i.ytimg.com/vi/tsWh-R_ukJs/default.jpg,"[[[[  0.         0.         0.       ...   0.         0.
     21.776918]
   [  0.         0.         0.       ...   0.         0.
     46.546333]
   [  0.         0.         0.       ...   0.         0.
     72.63783 ]]

  [[  0.         0.         0.       ...   0.         0.
     33.75118 ]
   [  0.         0.         0.       ...   0.         0.
     67.873825]
   [  0.         0.         0.       ...   0.         0.
    115.7501  ]]]]"
64,vOhLRx2pf9U,https://i.ytimg.com/vi/vOhLRx2pf9U/default.jpg,"[[[[0.        0.        0.        ... 0.        0.        0.       ]
   [0.        0.        0.        ... 0.        0.        1.6738381]
   [0.        0.        0.        ... 0.        0.        0.       ]]

  [[0.        0.        0.        ... 0.        0.        0.       ]
   [0.        0.        0.        ... 0.        0.        0.       ]
   [0.        0.        0.        ... 0.        0.        0.       ]]]]"
65,vuq-VAiW9kw,https://i.ytimg.com/vi/vuq-VAiW9kw/default.jpg,"[[[[ 0.        0.        0.       ...  0.        0.       33.19656 ]
   [ 0.        0.        0.       ...  0.        0.       10.353096]
   [ 0.        0.        0.       ...  0.        0.       43.866432]]

  [[ 0.        0.        0.       ...  0.        0.       78.15723 ]
   [ 0.        0.        0.       ...  0.        0.       63.879025]
   [ 0.        0.        0.       ...  0.        0.       94.332825]]]]"
66,GAKXFRLYMNw,https://i.ytimg.com/vi/GAKXFRLYMNw/default.jpg,"[[[[  0.          0.          0.        ...   0.          0.
      4.3955283]
   [  0.          0.          0.        ...   0.          0.
    120.00198  ]
   [  0.          0.          0.        ...   0.          0.
    122.08295  ]]

  [[  0.          0.          1.988023  ...   0.          0.
     31.276583 ]
   [  4.2302713   0.         35.675346  ...   0.          0.
    125.576935 ]
   [  0.          0.          0.        ...   0.          0.
    139.99275  ]]]]"
67,e5QdrJUQ0J0,https://i.ytimg.com/vi/e5QdrJUQ0J0/default.jpg,"[[[[  0.         0.         0.       ...   0.         0.
    101.58039 ]
   [  0.         0.         0.       ...   0.         0.
    122.10442 ]
   [  0.         0.         0.       ...   0.         0.
     54.676506]]

  [[  0.         0.         0.       ...   0.         0.
     92.7143  ]
   [  0.         0.         0.       ...   0.         0.
    105.70481 ]
   [  0.         0.         0.       ...   0.         0.
     59.987247]]]]"
68,78iaMTy45pg,https://i.ytimg.com/vi/78iaMTy45pg/default.jpg,"[[[[ 0.         0.         0.        ...  0.         0.
     0.       ]
   [ 0.         0.         0.        ...  0.         0.
     0.       ]
   [ 0.         0.         0.        ...  0.         0.
     0.       ]]

  [[ 8.259611   0.         0.        ...  0.         0.
     0.       ]
   [11.557824   0.         0.        ...  0.9199527  0.
     0.       ]
   [ 0.         0.         0.        ... 10.208882   0.
     0.       ]]]]"
69,j-2ZxldMO-M,https://i.ytimg.com/vi/j-2ZxldMO-M/default.jpg,"[[[[ 0.         0.         0.        ...  0.         0.
    17.364658 ]
   [ 0.         0.         0.        ...  0.         0.
     0.       ]
   [ 0.         0.         0.        ...  0.         0.
     5.2818966]]

  [[ 0.         0.         0.        ...  0.         0.
    22.124384 ]
   [ 0.         0.         0.        ...  0.         0.
     0.       ]
   [ 0.         0.         0.        ...  0.         0.
    35.425285 ]]]]"
70,jlOncGequ8o,https://i.ytimg.com/vi/jlOncGequ8o/default.jpg,"[[[[ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.       14.150705]
   [ 0.        0.        0.       ...  0.        0.       49.20875 ]]

  [[ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.       66.23793 ]
   [ 0.        0.        0.       ...  0.        0.       65.77028 ]]]]"
71,hKe7KhqEb6s,https://i.ytimg.com/vi/hKe7KhqEb6s/default.jpg,"[[[[0. 0. 0. ... 0. 0. 0.]
   [0. 0. 0. ... 0. 0. 0.]
   [0. 0. 0. ... 0. 0. 0.]]

  [[0. 0. 0. ... 0. 0. 0.]
   [0. 0. 0. ... 0. 0. 0.]
   [0. 0. 0. ... 0. 0. 0.]]]]"
72,sfM7_JLk-84,https://i.ytimg.com/vi/sfM7_JLk-84/default.jpg,"[[[[ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.        0.      ]]

  [[ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.       19.80574 ]
   [ 0.        0.        0.       ...  0.        0.       29.644253]]]]"
73,y8HPD0XsFWU,https://i.ytimg.com/vi/y8HPD0XsFWU/default.jpg,"[[[[ 0.          0.          0.         ...  0.          0.
     1.3500371 ]
   [ 0.          0.          0.         ...  0.          0.
    26.685894  ]
   [ 0.          0.          0.         ...  0.          0.
    57.33632   ]]

  [[ 0.          0.          0.         ...  0.          0.
     6.3189135 ]
   [ 0.         36.84009     0.32007492 ...  0.          0.
    53.902584  ]
   [ 0.         12.205293    0.         ...  0.          0.
    49.060215  ]]]]"
74,Dq09FKL2GuQ,https://i.ytimg.com/vi/Dq09FKL2GuQ/default.jpg,"[[[[ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.        0.      ]]

  [[ 9.358245  0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.       21.320925]]]]"
75,JA240T3Z4xk,https://i.ytimg.com/vi/JA240T3Z4xk/default.jpg,"[[[[  0.         0.         0.       ...   0.         0.
      0.      ]
   [  0.         0.         0.       ...   0.         0.
      0.      ]
   [  0.         0.         0.       ...   0.         0.
    106.335106]]

  [[  0.         0.         0.       ...   0.         0.
      0.      ]
   [  0.         0.         0.       ...   0.         0.
     16.467413]
   [  0.         0.         0.       ...   0.         0.
    148.53221 ]]]]"
76,ZDrrBT8nKsU,https://i.ytimg.com/vi/ZDrrBT8nKsU/default.jpg,"[[[[  0.          0.         12.188247  ...  43.96881    10.440879
      0.       ]
   [  0.          0.          0.        ...   0.          0.
      0.       ]
   [  0.          0.          0.        ...   0.          3.1755433
      0.       ]]

  [[  0.          0.          0.        ... 105.85522     0.
      0.       ]
   [  0.          0.          0.        ...  47.602642    0.
      0.       ]
   [  0.          0.          0.        ...   0.          0.
      0.       ]]]]"
77,8LiD3i9DS_c,https://i.ytimg.com/vi/8LiD3i9DS_c/default.jpg,"[[[[ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.        5.794179]
   [ 0.        0.        0.       ...  0.        0.       41.34058 ]]

  [[ 0.        0.        0.       ...  0.        0.       30.165718]
   [ 0.        0.        0.       ...  0.        0.       34.5471  ]
   [ 0.        0.        0.       ...  0.        0.       23.946999]]]]"
78,4T5LsONikGQ,https://i.ytimg.com/vi/4T5LsONikGQ/default.jpg,"[[[[ 0.         0.         0.        ...  0.         0.
     0.       ]
   [ 0.         0.         0.        ...  0.         0.
     5.0752754]
   [ 0.         0.         0.        ...  0.         0.
    58.407658 ]]

  [[ 0.         0.         0.        ...  0.         0.
     0.       ]
   [ 0.         0.         0.        ...  0.         0.
    38.422596 ]
   [ 0.         0.         0.        ...  0.3899365  0.
    95.72695  ]]]]"
79,QBW4tI3N_Qg,https://i.ytimg.com/vi/QBW4tI3N_Qg/default.jpg,"[[[[ 0.         0.         0.        ...  0.         0.
    14.259721 ]
   [ 0.         0.         0.        ...  0.         0.
    22.402527 ]
   [ 0.         0.         0.        ...  0.         0.
     0.       ]]

  [[85.46916    0.         0.        ...  0.         0.
    53.65521  ]
   [34.22829    0.         0.        ...  0.         4.3968883
    25.82711  ]
   [ 0.         0.         0.        ...  0.         0.
     0.       ]]]]"
80,3Za09x39MVE,https://i.ytimg.com/vi/3Za09x39MVE/default.jpg,"[[[[ 0.        0.        0.       ...  0.        0.       21.467537]
   [ 0.        0.       19.431007 ...  0.        0.       40.60705 ]
   [ 0.        0.        0.       ...  0.        0.       22.95462 ]]

  [[ 0.        0.        0.       ...  0.        0.       28.898039]
   [ 0.        0.       34.395668 ... 22.5296    0.       60.885418]
   [ 0.        0.        0.       ... 34.474384  0.       45.42838 ]]]]"
81,D0QpldEWmlY,https://i.ytimg.com/vi/D0QpldEWmlY/default.jpg,"[[[[ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.        0.      ]]

  [[ 0.        0.        0.       ...  0.        0.       16.653955]
   [11.482914  0.        0.       ...  0.        0.       45.95589 ]
   [ 0.        0.        0.       ...  0.        0.       18.157131]]]]"
82,zcqD8icoz4Q,https://i.ytimg.com/vi/zcqD8icoz4Q/default.jpg,"[[[[ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.       10.950167  0.      ]]

  [[ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.        0.      ]]]]"
83,e5dir37rPok,https://i.ytimg.com/vi/e5dir37rPok/default.jpg,"[[[[  0.        0.        0.      ...   0.        0.        0.     ]
   [  0.        0.        0.      ...   0.        0.        0.     ]
   [  0.        0.        0.      ...   0.        0.        0.     ]]

  [[  0.        0.        0.      ...   0.        0.        0.     ]
   [ 48.49947   0.        0.      ...   0.        0.        0.     ]
   [175.7256    0.        0.      ...   0.        0.        0.     ]]]]"
84,pmHWCGrKZDM,https://i.ytimg.com/vi/pmHWCGrKZDM/default.jpg,"[[[[ 0.         0.         0.        ...  0.         0.
     0.       ]
   [ 0.         0.         0.        ...  0.         0.
     0.       ]
   [ 0.         0.         0.        ...  0.         0.
    38.414295 ]]

  [[ 0.         0.         0.        ...  0.         0.
     0.       ]
   [ 0.         0.         0.        ...  0.         0.
     8.840929 ]
   [ 7.9543676  0.         0.        ...  0.         0.
    47.767067 ]]]]"
85,YRt9IRs4VeU,https://i.ytimg.com/vi/YRt9IRs4VeU/default.jpg,"[[[[0. 0. 0. ... 0. 0. 0.]
   [0. 0. 0. ... 0. 0. 0.]
   [0. 0. 0. ... 0. 0. 0.]]

  [[0. 0. 0. ... 0. 0. 0.]
   [0. 0. 0. ... 0. 0. 0.]
   [0. 0. 0. ... 0. 0. 0.]]]]"
86,kP-vvnPwieg,https://i.ytimg.com/vi/kP-vvnPwieg/default.jpg,"[[[[ 0.         0.         2.852128  ...  0.         0.
     2.193082 ]
   [ 0.         0.         0.        ...  0.         0.
     0.       ]
   [ 0.         0.         0.        ...  0.         0.
     0.       ]]

  [[ 0.         0.         2.6944106 ...  0.         0.
     0.       ]
   [ 0.         0.         1.9126112 ...  0.         0.
     0.       ]
   [ 0.         0.         0.        ...  0.         0.
    35.809296 ]]]]"
87,EhQXAm66Sjg,https://i.ytimg.com/vi/EhQXAm66Sjg/default.jpg,"[[[[ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.       11.078906]]

  [[ 0.        0.        0.       ...  0.        0.       38.01926 ]
   [ 0.        0.        0.       ...  0.        0.       14.071794]
   [ 0.        0.        0.       ...  1.644437  0.       20.633905]]]]"
88,VPEgA0Myh7Y,https://i.ytimg.com/vi/VPEgA0Myh7Y/default.jpg,"[[[[ 0.        0.        0.       ...  0.        0.       30.209822]
   [ 0.        0.        0.       ...  0.        0.       50.40811 ]
   [ 0.        0.        0.       ...  0.        0.       41.00284 ]]

  [[57.523697  0.        0.       ...  0.        0.       72.569725]
   [59.46518   0.       26.037876 ...  0.        0.       82.62152 ]
   [ 4.913191  0.       11.890032 ...  0.        0.       46.53879 ]]]]"
89,XNAT_a0oBcE,https://i.ytimg.com/vi/XNAT_a0oBcE/default.jpg,"[[[[  0.         0.         0.       ...   0.         0.
      0.      ]
   [  0.         0.         0.       ...   0.         0.
      0.      ]
   [  0.         0.         0.       ...   0.         0.
     85.634766]]

  [[  0.         0.         0.       ...   0.         0.
      0.      ]
   [  0.         0.         0.       ...   0.         0.
      0.      ]
   [  0.         0.         0.       ...   0.         0.
    116.60982 ]]]]"
90,P-mvrVgJw-M,https://i.ytimg.com/vi/P-mvrVgJw-M/default.jpg,"[[[[ 0.         0.         0.        ...  0.         0.
     0.       ]
   [ 0.         0.         0.        ...  0.         0.
    39.729027 ]
   [ 0.         0.         0.        ...  0.         0.
     0.       ]]

  [[ 0.         0.         0.        ...  0.         0.
    11.487715 ]
   [ 0.         0.         0.        ...  0.         0.
    98.053215 ]
   [52.289093   0.         8.8098135 ...  0.         0.
     4.4664397]]]]"
91,6MqfqVYDSaM,https://i.ytimg.com/vi/6MqfqVYDSaM/default.jpg,"[[[[ 0.         0.         0.        ...  0.         0.
     0.       ]
   [ 0.         0.         0.        ...  0.         0.
     0.       ]
   [ 0.         0.         0.        ...  0.         0.
     0.       ]]

  [[ 0.         0.         0.        ...  0.         0.
    18.616346 ]
   [10.182571   0.         0.        ...  0.         0.
    19.110416 ]
   [ 0.         0.         0.        ...  0.         0.
     7.5832653]]]]"
92,bsoGh1czMGw,https://i.ytimg.com/vi/bsoGh1czMGw/default.jpg,"[[[[ 0.         0.         0.        ...  0.         0.
     0.       ]
   [ 0.         0.         0.        ...  0.         0.
     6.156833 ]
   [ 0.         0.         0.        ...  0.         0.
    16.04367  ]]

  [[ 0.         0.         0.        ...  0.         0.
     8.629387 ]
   [ 0.         0.         3.6595774 ...  0.         0.
    37.667236 ]
   [ 0.         0.         0.        ...  0.         0.
    56.681656 ]]]]"
93,Yql-9LHorTo,https://i.ytimg.com/vi/Yql-9LHorTo/default.jpg,"[[[[ 0.         0.         0.        ...  0.         0.
     4.7257786]
   [ 0.         0.         0.        ...  0.         0.
     0.       ]
   [ 0.         0.         0.        ...  0.         0.
     0.       ]]

  [[ 0.         0.         0.        ...  0.         0.
    63.69345  ]
   [45.450916  31.573603   0.        ... 82.864685   0.
    19.759382 ]
   [77.01087   27.420042   0.        ... 61.44503    0.
     6.1954174]]]]"
